#separator:tab
#html:false
#tags column:6
#deck:German Advanced (2001-3000)
Version	version	Die Version wurde aktualisiert.			lernflow
Zunge	tongue	Die Zunge ist ein wichtiges Organ.			lernflow
dänisch	Danish	Die dänische Küche ist sehr beliebt.			lernflow
Einladung	invitation	Die Einladung zur Feier kam per Post.			lernflow
Vielzahl	multitude	Die Vielzahl der Optionen verwirrte ihn.			lernflow
Arbeitgeber	employer	Der Arbeitgeber ist zufrieden.			lernflow
Höhle	cave	Die Höhle bot Schutz vor dem Regen.			lernflow
Lücke	gap	Die Lücke im Zaun wurde repariert.			lernflow
mehrmals	repeatedly	Er hat sie heute mehrmals angerufen.			lernflow
subjektiv	subjective	Subjektive Ansichten führten zu Streit.			lernflow
unangenehm	unpleasant	Das unangenehme Wetter hält an.			lernflow
Wirtschaftsforum	economic forum	Das Wirtschaftsforum ist jährlich.			lernflow
Angelegenheit	matter	Diese Angelegenheit muss geklärt werden.			lernflow
charakteristisch	characteristic	Das ist ein charakteristisches Merkmal.			lernflow
Einnahme	income	Die Einnahme stieg im letzten Jahr.			lernflow
Islam	Islam	Der Islam ist eine große Religion.			lernflow
basieren	to be based on	Die Theorie basiert auf Fakten.			lernflow
einkaufen	to shop	Sie geht jeden Freitag einkaufen.			lernflow
eintragen	to enter	Er trägt seinen Namen in die Liste ein.			lernflow
Vortrag	lecture	Der Vortrag fesselte das Publikum.			lernflow
Zelt	tent	Das Zelt stand auf einer schönen Wiese.			lernflow
zusammensetzen	to put together	Er setzte das Puzzle zusammen.			lernflow
bedanken	to thank	Er bedankt sich herzlich für die Hilfe.			lernflow
Brille	glasses	Die Brille lag auf dem Schreibtisch.			lernflow
Sammlung	collection	Die Sammlung wächst jeden Tag.			lernflow
verschließen	to close	Er verschließt die Tür sorgfältig.			lernflow
Entwurf	sketch	Der Entwurf erhält gute Kritik.			lernflow
seither	since then	Seither hat sich viel geändert.			lernflow
ansagen	to announce	Er sagt die nächste Station an.			lernflow
hemmen	to inhibit	Die Krise hemmt das Wachstum stark.			lernflow
Intelligenz	intelligence	Intelligenz allein reicht nicht aus.			lernflow
senkrecht	vertical	Die senkrechte Linie trennt Bereiche.			lernflow
dringen	to press	Das Wasser drang durch das Dach.			lernflow
Migrant	migrant	Der Migrant fand eine neue Heimat.			lernflow
probieren	to try	Er probierte das neue Gericht.			lernflow
Turnier	tournament	Das Turnier endete unentschieden.			lernflow
verschaffen	to provide	Sie hat ihm alle Details verschafft.			lernflow
Volkswirtschaft	national economy	Die Volkswirtschaft erholt sich langsam.			lernflow
bearbeiten	to edit	Er bearbeitet die Bilder am Computer.			lernflow
flexibel	flexible	Eine flexible Strategie hilft in Krisen.			lernflow
hierfür	for this	Hierfür gibt es leider keine Beweise.			lernflow
mobil	mobile	Er bleibt mobil trotz seines Alters.			lernflow
Übersetzer	translator	Der Übersetzer arbeitete sehr schnell.			lernflow
wodurch	how	Wodurch bist du auf diese Idee gekommen?			lernflow
zusagen	to promise	Er hat die Einladung zugesagt.			lernflow
Buchstabe	letter	Der Buchstabe war kaum lesbar.			lernflow
verdanken	to owe	Er verdankt seinen Erfolg harter Arbeit.			lernflow
vierzig	forty	Vierzig Gäste kommen zur Feier.			lernflow
Vordergrund	foreground	Der Vordergrund des Bildes ist hell.			lernflow
Reiz	stimulus	Der Reiz des Abenteuers lockt.			lernflow
verständlich	comprehensible	Die Anweisungen waren verständlich.			lernflow
Wahlkampf	election campaign	Der Wahlkampf war hart umkämpft.			lernflow
flüssig	liquid	Benzin ist eine flüssige Substanz.			lernflow
Sturm	storm	Der Sturm wütete die ganze Nacht.			lernflow
Akteur	player	Der Akteur spielt die Hauptrolle.			lernflow
entnehmen	to take from	Er entnimmt das Buch aus dem Regal.			lernflow
räumen	to clear	Er räumt den Tisch nach dem Essen ab.			lernflow
konsequent	consistent	Er blieb in seinem Ansatz konsequent.			lernflow
bekämpfen	to fight	Die Feuerwehr bekämpft den Brand.			lernflow
Gehalt	salary	Das Gehalt wurde pünktlich überwiesen.			lernflow
indes	meanwhile	Indes lief der Hund schon voraus.			lernflow
Motto	motto	Das Motto lautet “Gemeinsam stark.”			lernflow
Philosophie	philosophy	Die Philosophie lehrt uns das Denken.			lernflow
Sender	broadcasting station	Der Sender strahlt das Programm aus.			lernflow
Talent	talent	Das Talent zum Singen ist selten.			lernflow
extra	separately	Er hat es extra für mich gemacht.			lernflow
Fleck	stain	Der Fleck auf dem Hemd ist groß.			lernflow
fressen	to eat	Der Hund fraß sein Futter schnell auf.			lernflow
Klage	complaint	Die Klage wurde am Morgen eingereicht.			lernflow
anfangs	initially	Anfangs war das Projekt sehr chaotisch.			lernflow
Beratung	advice	Die Beratung dauert mehrere Stunden.			lernflow
Gestaltung	design	Die Gestaltung des Raumes ist modern.			lernflow
katholisch	Catholic	Sie ist katholisch aufgewachsen.			lernflow
merkwürdig	strange	Sein Verhalten war wirklich merkwürdig.			lernflow
bedecken	to cover	Der Schnee bedeckte die Dächer.			lernflow
Kuh	cow	Die Kuh graste friedlich auf der Wiese.			lernflow
verknüpfen	to tie	Sie haben die Ereignisse verknüpft.			lernflow
drüben	over there	Drüben liegt das alte Schloss.			lernflow
erschießen	to shoot	Der Polizist erschoss den Täter.			lernflow
Nutzer	user	Der Nutzer meldet ein Problem.			lernflow
Stabilität	stability	Die Stabilität gewährleistet Sicherheit.			lernflow
verringern	to reduce	Er verringerte die Ausgaben drastisch.			lernflow
juristisch	legal	Die juristische Lage ist unklar.			lernflow
peinlich	embarrassing	Peinliche Stille breitete sich aus.			lernflow
Anstrengung	effort	Die Anstrengung hat sich gelohnt.			lernflow
Nationalsozialist	National Socialist	Der Nationalsozialist hielt eine Rede.			lernflow
rechtfertigen	to justify	Er rechtfertigt seine Handlungen.			lernflow
Zitat	quotation	Das Zitat stammt von einem Dichter.			lernflow
Anpassung	adaptation	Die Anpassung der Regeln war nötig.			lernflow
kaputt	broken	Das Fahrrad war völlig kaputt.			lernflow
Menschheit	humanity	Die Zukunft der Menschheit ist ungewiss.			lernflow
Note	note	Die Note motivierte ihn, weiterzulernen.			lernflow
seufzen	to sigh	Er seufzt tief, als er das hörte.			lernflow
Achtung	respect	Sie erwarb die Achtung ihrer Kollegen.			lernflow
ausgleichen	to even out	Sie hat die Konten ausgeglichen.			lernflow
Pilot	pilot	Der Pilot startet das Flugzeug.			lernflow
Vereinbarung	agreement	Die Vereinbarung wurde getroffen.			lernflow
aufbrechen	to leave	Er brach die Tür mit Gewalt auf.			lernflow
Labor	laboratory	Das Labor untersuchte die Proben.			lernflow
voraussetzen	to presuppose	Die Aufgabe setzt Vorwissen voraus.			lernflow
divers	diverse	Die diverse Gruppe diskutierte lebhaft.			lernflow
Höhepunkt	highlight	Der Höhepunkt war das Abschlusskonzert.			lernflow
Wiese	meadow	Die Wiese war grün und blühend.			lernflow
Anerkennung	recognition	Die Anerkennung seiner Arbeit war groß.			lernflow
ausgeprägt	distinct	Sie hat ein ausgeprägtes Talent gezeigt.			lernflow
Autobahn	expressway	Die Autobahn war stark befahren.			lernflow
Formulierung	formulation	Die Formulierung klingt präzise.			lernflow
Berücksichtigung	consideration	The consideration reduces risks.			lernflow
dementsprechend	accordingly	Er verhielt sich dementsprechend.			lernflow
Schreck	fright	Der Schreck fuhr ihm in die Glieder.			lernflow
Weihnachten	Christmas	Weihnachten ist das Fest der Familie.			lernflow
Anschluss	connection	Der Anschluss funktioniert einwandfrei.			lernflow
entziehen	to take away	Sie haben ihn aus dem Team entzogen.			lernflow
Reduktion	reduction	Die Reduktion der Kosten war nötig.			lernflow
Schwein	pig	Das Schwein im Stall grunzt laut.			lernflow
sofern	provided that	Sofern es regnet, bleiben wir drinnen.			lernflow
anstreben	to aim at	Sie strebt täglich nach Erfolg an.			lernflow
beklagen	to complain	Er beklagt sich über den Lärm.			lernflow
einigen	to unite	Sie einigten sich auf einen Plan.			lernflow
Freundschaft	friendship	Die Freundschaft hielt ein Leben lang.			lernflow
Hütte	hut	Die Hütte bot Schutz vor dem Sturm.			lernflow
Mantel	coat	Er zog den Mantel bei Regen an.			lernflow
Prognose	prognosis	Die Prognose stimmt oft nicht.			lernflow
zugehörig	belonging	Er fühlte sich der Gruppe zugehörig.			lernflow
analytisch	analytic	Er hat eine analytische Denkweise.			lernflow
Anliegen	request	Das Anliegen wurde vorgebracht.			lernflow
locker	loose	Die Atmosphäre war sehr locker.			lernflow
sonstig	other	Er erledigte sonstige Aufgaben.			lernflow
abwarten	to wait	Er wartet ab, was passieren wird.			lernflow
bitter	bitter	Die bittere Wahrheit kam ans Licht.			lernflow
permanent	permanent	Er hat jetzt eine permanente Stelle.			lernflow
Abkommen	agreement	Das Abkommen wurde ratifiziert.			lernflow
Abstimmung	vote	Effektive Abstimmung sparte Ressourcen.			lernflow
Geschmack	taste	Der Geschmack der Suppe ist einzigartig.			lernflow
nachfolgend	following	Der nachfolgende Tag war ruhig.			lernflow
nachfolgen	to follow	Die Schüler folgen dem Lehrer nach.			lernflow
neigen	to bend	Er hat sich an die Wand geneigt.			lernflow
Rente	pension	Er genießt seine wohlverdiente Rente.			lernflow
Taxi	taxi	Das Taxi bringt uns direkt zum Hotel.			lernflow
vorhin	a short time ago	Vorhin habe ich ihn noch gesehen.			lernflow
Zusammenfassung	summary	Die Zusammenfassung war prägnant.			lernflow
Disziplin	discipline	Disziplin ist wichtig im Sport.			lernflow
Aufstieg	climb	Der Aufstieg auf den Berg war mühsam.			lernflow
keinerlei	no ... at all	Er zeigte keinerlei Interesse.			lernflow
Mond	moon	Der Mond scheint hell am Himmel.			lernflow
professionell	professional	Professionelle Berater bieten Lösungen.			lernflow
