#separator:tab
#html:false
#tags column:6
#deck:German Intermediate (1001-2000)
zusammenfassen	to summarize	Er fasste den Bericht kurz zusammen.			lernflow
beeindrucken	to impress	Er will seine Kollegen beeindrucken.			lernflow
einnehmen	to take (up/in)	Er nimmt die Medikamente regelmäßig ein.			lernflow
Loch	hole	Das Loch im Zaun muss repariert werden.			lernflow
Management	management	Das Management entschied schnell.			lernflow
schwimmen	to swim	Ich schwimme jeden Morgen im See.			lernflow
Erwartung	expectation	Die Erwartungen wurden erfüllt.			lernflow
beantworten	to answer	Er beantwortete die Frage korrekt.			lernflow
Beweis	proof	Der Beweis überzeugt den Richter.			lernflow
Weltkrieg	world war	Der Weltkrieg veränderte die Welt.			lernflow
kompliziert	complicated	Er erklärte die komplizierte Aufgabe.			lernflow
Stirn	forehead	Er legte die Stirn in tiefe Falten.			lernflow
Behandlung	treatment	Die Behandlung schlug sofort an.			lernflow
Zahn	tooth	Der Zahn schmerzt seit Tagen stark.			lernflow
aussprechen	to pronounce	Er spricht seine Bedenken offen aus.			lernflow
beliebt	popular	Das Buch ist bei vielen sehr beliebt.			lernflow
Eis	ice	Das Eis in der Waffel schmolz schnell.			lernflow
komisch	funny	Das Verhalten war etwas komisch.			lernflow
westlich	western	Das westliche Gebiet war ruhig.			lernflow
geistig	intellectual	Die geistige Debatte war intensiv.			lernflow
Länge	length	Die Länge des Films war ideal.			lernflow
unmöglich	impossible	So eine Aufgabe ist fast unmöglich.			lernflow
optimal	best possible	Wir haben die optimale Lösung gefunden.			lernflow
Wetter	weather	Das Wetter war sonnig und warm.			lernflow
ergänzen	to add	Er ergänzt den Text mit neuen Ideen.			lernflow
voneinander	from each other	Sie hörten lange nichts voneinander.			lernflow
auswählen	to choose	Er wählt den besten Kandidaten aus.			lernflow
befragen	to ask	Der Journalist befragte den Zeugen.			lernflow
Anwalt	attorney	Der Anwalt vertrat seine Interessen.			lernflow
dahinter	behind it	Dahinter verbarg sich ein Geheimnis.			lernflow
Stärke	strength	Seine Stärke liegt in der Ruhe.			lernflow
Ironie	irony	Die Ironie war offensichtlich.			lernflow
Ansicht	opinion	Das ist meine persönliche Ansicht.			lernflow
AG	incorporated company	Die AG wurde letztes Jahr gegründet.			lernflow
ausbilden	to train	Sie bildet sich zur Lehrerin aus.			lernflow
empirisch	empirical	Empirische Daten stützen die Theorie.			lernflow
Kombination	combination	Die Kombination war einzigartig.			lernflow
Ermittlung	investigation	Die Ermittlung brachte neue Beweise.			lernflow
Gedicht	poem	Das Gedicht beschreibt den Herbst.			lernflow
unterhalten	to amuse oneself	Er unterhält sich gern mit Freunden.			lernflow
Hochschule	college	Die Hochschule ist sehr angesehen hier.			lernflow
Umsetzung	transfer	Die Umsetzung des Plans ist im Gange.			lernflow
Engagement	commitment	Ihr Engagement in der Politik nahm zu.			lernflow
erschrecken	to frighten	Der laute Knall erschreckt die Kinder.			lernflow
erwerben	to acquire	Er hat ein neues Haus erworben.			lernflow
Wesen	being	Das Wesen des Problems ist komplex.			lernflow
parallel	parallel	Die parallelen Prozesse liefen gut.			lernflow
hierbei	while doing this	Hierbei wurde nichts beschädigt.			lernflow
Schloss	lock	Das Schloss stand auf einem Hügel.			lernflow
steuern	to steer	Sie steuert das Boot durch den Fluss.			lernflow
Wunder	miracle	Das Wunder ereignete sich plötzlich.			lernflow
Abschluss	end	Der Abschluss des Projekts ist heute.			lernflow
irgendwelche	some	Irgendwelche Probleme gab es immer.			lernflow
korrekt	correct	Deine Antwort war völlig korrekt.			lernflow
Vorsitzende	chairperson	Der Vorsitzende leitet die Sitzung.			lernflow
verraten	to tell a secret	Er hat das Geheimnis verraten.			lernflow
anpassen	to adjust	Er passte das Design den Wünschen an.			lernflow
automatisch	automatic	Der automatische Prozess lief perfekt.			lernflow
Physik	physics	Die Physik erklärt viele Naturphänomene.			lernflow
Erkrankung	illness	Die Erkrankung breitet sich aus.			lernflow
spanisch	Spanish	Er hört gerne spanische Musik.			lernflow
Teilnehmer	participant	Jeder Teilnehmer erhielt eine Urkunde.			lernflow
Veranstaltung	event	Die Veranstaltung war gut besucht.			lernflow
vorhaben	to have in mind	Sie hat vor, nächstes Jahr zu reisen.			lernflow
verbergen	to hide	Er verbirgt seine Gefühle geschickt.			lernflow
aha	aha	Aha, jetzt verstehe ich endlich!			lernflow
malen	to paint	Sie malt ein Bild vom Sonnenuntergang.			lernflow
Post	mail	Die Post kommt heute sehr spät.			lernflow
Seele	soul	Die Seele leidet unter der Einsamkeit.			lernflow
üben	to practice	Er übt täglich auf der Gitarre.			lernflow
August	August	Im August blühen die schönsten Blumen.			lernflow
Knochen	bone	Der Knochen brach bei dem Sturz.			lernflow
Geräusch	sound	Das Geräusch kam aus dem Keller.			lernflow
Gegenwart	present	In der Gegenwart gibt es viele Chancen.			lernflow
generell	general	Generell verlief das Treffen gut.			lernflow
Aminosäure	amino acid	Aminosäuren sind Bausteine der Proteine.			lernflow
Marketing	marketing	Das Marketing lockte viele Kunden an.			lernflow
Phänomen	phenomenon	Das Phänomen ist weltweit bekannt.			lernflow
Russe	Russian	Der Russe spricht fließend Deutsch.			lernflow
Brücke	bridge	Die Brücke verbindet die beiden Städte.			lernflow
daneben	beside it	Daneben liegt das richtige Buch.			lernflow
Gewicht	weight	Das Gewicht des Pakets war groß.			lernflow
beruhigen	to calm	Er beruhigt das weinende Kind.			lernflow
ansonsten	otherwise	Ansonsten habe ich nichts mehr zu sagen.			lernflow
verrückt	crazy	Diese verrückte Idee gefällt mir!			lernflow
versorgen	to supply	Sie versorgten die Kinder mit Essen.			lernflow
Start	start	Der Start der Kampagne war erfolgreich.			lernflow
weiblich	feminine	Der weibliche Vogel singt nicht.			lernflow
seitdem	since then	Seitdem geht er jeden Tag joggen.			lernflow
Treppe	stairs	Die Treppe knarrte bei jedem Schritt.			lernflow
Decke	ceiling	Die Decke war aus schwerem Stoff.			lernflow
Einstellung	attitude	Ihre Einstellung hat sich geändert.			lernflow
heiraten	to marry	Er heiratet seine Jugendliebe.			lernflow
mittels	by means of	Er löste das Rätsel mittels Logik.			lernflow
Unfall	accident	Der Unfall verlief glimpflich.			lernflow
Bestandteil	component	Wasser bleibt ein wichtiger Bestandteil.			lernflow
Regen	rain	Der Regen hörte plötzlich auf.			lernflow
entschuldigen	to excuse	Sie entschuldigt sich für den Fehler.			lernflow
Fisch	fish	Der Fisch schwamm im klaren Wasser.			lernflow
Medizin	medicine	Die Medizin linderte sofort den Schmerz.			lernflow
Schicksal	fate	Das Schicksal meinte es gut mit ihm.			lernflow
aufgehen	to rise	Die Sonne geht früh am Morgen auf.			lernflow
Video	video	Das Video ging im Internet viral.			lernflow
zugehen	to approach	Er geht langsam auf die Tür zu.			lernflow
durchschnittlich	average	Seine Leistungen waren durchschnittlich.			lernflow
Strand	beach	Der Strand war am frühen Morgen leer.			lernflow
Zins	interest	Der Zins für das Darlehen ist hoch.			lernflow
bewerten	to assess	Er bewertet das Ergebnis als positiv.			lernflow
bezüglich	regarding	Bezüglich des Plans habe ich Fragen.			lernflow
begeistern	to inspire	Das Konzert hat alle begeistert.			lernflow
Ladung	charge	Die Ladung des Lkw war zu schwer.			lernflow
äußerst	extremely	Der Vortrag war äußerst interessant.			lernflow
lustig	funny	Er erzählte eine lustige Geschichte.			lernflow
potenziell	potential	Das potenzielle Risiko war bekannt.			lernflow
Dichter	writer	Der Dichter schrieb berühmte Gedichte.			lernflow
Religion	religion	Die Religion beeinflusst viele Kulturen.			lernflow
religiös	religious	Er ist sehr religiös erzogen worden.			lernflow
nackt	naked	Er stand nackt vor der Dusche.			lernflow
Ware	goods	Die Ware wurde heute geliefert.			lernflow
beruflich	professional	Die berufliche Veränderung fordert Mut.			lernflow
lokal	local	Das lokale Projekt fand großen Anklang.			lernflow
Standard	standard	Der Standard ist hoch angesetzt.			lernflow
Kanzler	chancellor	Der Kanzler hielt eine wichtige Rede.			lernflow
nochmal	again	Er versuchte es nochmal, ohne Erfolg.			lernflow
auflösen	to dissolve	Der Zucker löst sich im Tee auf.			lernflow
aufregen	to excite	Er regte sich über den Lärm auf.			lernflow
Abhängigkeit	dependence	Die Abhängigkeit macht Sorgen.			lernflow
Einrichtung	institution	Die Einrichtung der Wohnung war modern.			lernflow
vereinigen	to unite	Die beiden Firmen wurden vereinigt.			lernflow
vereinbaren	to agree	Sie vereinbarten einen neuen Termin.			lernflow
verschieben	to move	Wir müssen das Treffen verschieben.			lernflow
bewirken	to cause	Er bewirkte eine große Veränderung.			lernflow
Bundesland	state	Das Bundesland hat viele Einwohner.			lernflow
erleichtern	to relieve	Das neue System erleichtert die Arbeit.			lernflow
Institution	institution	Die Institution fördert Bildung.			lernflow
rechtlich	legal	Die rechtliche Lage ist unsicher.			lernflow
Viertel	quarter	Das Viertel ist bekannt für seine Cafés.			lernflow
Dimension	dimension	Die Dimension wurde genau berechnet.			lernflow
